order_id,order_date,product,region,quantity,unit_price
4065,2024-01-02,Mouse,Central,1,40
4066,2024-01-02,Keyboard,Central,4,80
4067,2024-01-02,Mouse,North,1,40
4068,2024-01-02,Speaker,Central,1,120
4069,2024-01-02,Monitor,Central,2,300
4070,2024-01-02,Printer,West,2,250
4071,2024-01-02,Monitor,South,3,300
4072,2024-01-02,Keyboard,North,4,80
4073,2024-01-02,Speaker,South,1,120
4074,2024-01-02,Phone,North,2,800
4075,2024-01-02,Speaker,North,5,120
4076,2024-01-02,Phone,South,2,800
4077,2024-01-02,Phone,West,1,800
4078,2024-01-02,Printer,West,4,250
4079,2024-01-02,Laptop,North,3,1200
4080,2024-01-02,Webcam,West,2,90
4081,2024-01-02,Monitor,Central,3,300
4082,2024-01-02,Speaker,West,5,120
4083,2024-01-02,Phone,West,2,800
4084,2024-01-02,Laptop,South,2,1200
4085,2024-01-02,Monitor,South,5,300
4086,2024-01-02,Printer,South,4,250
4087,2024-01-02,Tablet,East,3,600
4088,2024-01-02,Phone,Central,4,800
4089,2024-01-02,Mouse,East,4,40
4090,2024-01-02,Webcam,North,4,90
4091,2024-01-02,Webcam,West,2,90
4092,2024-01-02,Laptop,East,4,1200
4093,2024-01-02,Phone,Central,4,800
4094,2024-01-02,Laptop,Central,3,1200
4095,2024-01-02,Laptop,Central,4,1200
4096,2024-01-02,Laptop,East,2,1200
4097,2024-01-02,Tablet,West,3,600
4098,2024-01-02,Laptop,South,3,1200
4099,2024-01-02,Printer,Central,2,250
4100,2024-01-02,Mouse,Central,4,40
4101,2024-01-02,Printer,North,2,250
4102,2024-01-02,Headphones,East,5,150
4103,2024-01-02,Mouse,West,2,40
4104,2024-01-02,Keyboard,East,4,80
4105,2024-01-02,Phone,West,4,800
4106,2024-01-02,Tablet,Central,2,600
4107,2024-01-02,Speaker,Central,5,120
4108,2024-01-02,Keyboard,South,3,80
4109,2024-01-02,Speaker,Central,3,120
4110,2024-01-02,Speaker,Central,4,120
4111,2024-01-02,Phone,North,1,800
4112,2024-01-02,Headphones,South,1,150
4113,2024-01-02,Phone,West,4,800
4114,2024-01-02,Mouse,South,2,40
4115,2024-01-02,Phone,South,4,800
4116,2024-01-02,Webcam,North,1,90
4117,2024-01-02,Speaker,East,1,120
4118,2024-01-02,Laptop,North,4,1200
4119,2024-01-02,Mouse,Central,1,40
4120,2024-01-02,Headphones,East,1,150
4121,2024-01-02,Tablet,West,2,600
4122,2024-01-02,Speaker,Central,2,120
4123,2024-01-02,Monitor,East,4,300
4124,2024-01-02,Tablet,East,2,600
4125,2024-01-02,Monitor,South,4,300
4126,2024-01-02,Printer,South,1,250
4127,2024-01-02,Speaker,North,1,120
4128,2024-01-02,Monitor,North,2,300
4129,2024-01-02,Laptop,East,4,1200
4130,2024-01-02,Speaker,Central,1,120
4131,2024-01-02,Mouse,South,5,40
4132,2024-01-02,Tablet,South,2,600
4133,2024-01-02,Speaker,West,5,120
4134,2024-01-02,Mouse,East,5,40
4135,2024-01-02,Printer,South,1,250
4136,2024-01-02,Tablet,West,4,600
4137,2024-01-02,Phone,Central,1,800
4138,2024-01-02,Headphones,Central,3,150
4139,2024-01-02,Phone,North,4,800
4140,2024-01-02,Monitor,North,5,300
4141,2024-01-02,Printer,East,1,250
4142,2024-01-02,Monitor,East,3,300
4143,2024-01-02,Webcam,East,1,90
4144,2024-01-02,Headphones,East,1,150
4145,2024-01-02,Printer,Central,2,250
4146,2024-01-02,Printer,Central,5,250
4147,2024-01-02,Keyboard,West,5,80
4148,2024-01-02,Laptop,Central,1,1200
4149,2024-01-02,Speaker,West,3,120
4150,2024-01-02,Laptop,North,3,1200
4151,2024-01-02,Webcam,East,2,90
4152,2024-01-02,Mouse,North,2,40
4153,2024-01-02,Monitor,Central,3,300
4154,2024-01-02,Laptop,South,4,1200
4155,2024-01-02,Phone,Central,5,800
4156,2024-01-02,Laptop,East,1,1200
4157,2024-01-02,Webcam,Central,5,90
4158,2024-01-02,Phone,Central,4,800
4159,2024-01-02,Headphones,East,1,150
4160,2024-01-02,Phone,North,4,800
4161,2024-01-02,Printer,South,3,250
4162,2024-01-02,Webcam,West,3,90
4163,2024-01-02,Monitor,North,1,300
4164,2024-01-02,Laptop,South,5,1200
4165,2024-01-02,Speaker,West,1,120
4166,2024-01-02,Printer,West,1,250
4167,2024-01-02,Webcam,West,2,90
4168,2024-01-02,Webcam,West,5,90
4169,2024-01-02,Headphones,North,4,150
4170,2024-01-02,Phone,Central,3,800
4171,2024-01-02,Mouse,South,3,40
4172,2024-01-02,Webcam,North,2,90
4173,2024-01-02,Monitor,North,5,300
4174,2024-01-02,Laptop,South,4,1200
4175,2024-01-02,Printer,Central,1,250
4176,2024-01-02,Laptop,South,1,1200
4177,2024-01-02,Phone,North,2,800
4178,2024-01-02,Tablet,South,3,600
4179,2024-01-02,Laptop,East,3,1200
4180,2024-01-02,Speaker,South,3,120
4181,2024-01-02,Headphones,Central,4,150
4182,2024-01-02,Tablet,North,1,600
4183,2024-01-02,Phone,East,5,800
4184,2024-01-02,Monitor,West,3,300
4185,2024-01-02,Monitor,West,3,300
4186,2024-01-02,Mouse,Central,3,40
4187,2024-01-02,Monitor,Central,3,300
4188,2024-01-02,Mouse,Central,5,40
4189,2024-01-02,Phone,North,3,800
4190,2024-01-02,Webcam,Central,4,90
4191,2024-01-02,Keyboard,North,2,80
4192,2024-01-02,Headphones,Central,2,150
4193,2024-01-02,Keyboard,Central,2,80
4194,2024-01-02,Phone,East,2,800
4195,2024-01-02,Laptop,South,4,1200
4196,2024-01-02,Tablet,North,1,600
4197,2024-01-02,Tablet,North,3,600
4198,2024-01-02,Keyboard,Central,4,80
4199,2024-01-02,Keyboard,North,1,80
4200,2024-01-02,Keyboard,Central,4,80
4201,2024-01-02,Tablet,North,4,600
4202,2024-01-02,Webcam,West,1,90
4203,2024-01-02,Monitor,South,4,300
4204,2024-01-02,Headphones,West,5,150
4205,2024-01-02,Laptop,East,1,1200
4206,2024-01-02,Printer,East,1,250
4207,2024-01-02,Speaker,East,3,120
4208,2024-01-02,Speaker,South,1,120
4209,2024-01-02,Mouse,Central,4,40
4210,2024-01-02,Webcam,North,1,90
4211,2024-01-02,Printer,West,3,250
4212,2024-01-02,Printer,West,4,250
4213,2024-01-02,Speaker,Central,5,120
4214,2024-01-02,Keyboard,South,4,80
4215,2024-01-02,Tablet,South,2,600
4216,2024-01-02,Laptop,East,3,1200
4217,2024-01-02,Phone,South,5,800
4218,2024-01-02,Keyboard,East,5,80
4219,2024-01-02,Webcam,North,5,90
4220,2024-01-02,Keyboard,East,3,80
4221,2024-01-02,Keyboard,Central,1,80
4222,2024-01-02,Phone,East,5,800
4223,2024-01-02,Mouse,East,2,40
4224,2024-01-02,Tablet,West,1,600
4225,2024-01-02,Tablet,North,4,600
4226,2024-01-02,Laptop,East,4,1200
4227,2024-01-02,Printer,South,4,250
4228,2024-01-02,Laptop,Central,1,1200
4229,2024-01-02,Keyboard,Central,5,80
4230,2024-01-02,Mouse,North,4,40
4231,2024-01-02,Headphones,East,3,150
4232,2024-01-02,Keyboard,West,2,80
4233,2024-01-02,Monitor,South,2,300
4234,2024-01-02,Speaker,North,2,120
4235,2024-01-02,Phone,North,2,800
4236,2024-01-02,Printer,West,5,250
4237,2024-01-02,Mouse,North,5,40
4238,2024-01-02,Monitor,North,3,300
4239,2024-01-02,Keyboard,North,3,80
4240,2024-01-02,Printer,North,5,250
4241,2024-01-02,Monitor,East,1,300
4242,2024-01-02,Phone,Central,4,800
4243,2024-01-02,Phone,Central,1,800
4244,2024-01-02,Monitor,South,3,300
4245,2024-01-02,Speaker,East,4,120
4246,2024-01-02,Phone,West,3,800
4247,2024-01-02,Headphones,North,3,150
4248,2024-01-02,Speaker,East,3,120
4249,2024-01-02,Webcam,East,4,90
4250,2024-01-02,Keyboard,Central,1,80
4251,2024-01-02,Headphones,East,1,150
4252,2024-01-02,Keyboard,South,5,80
4253,2024-01-02,Laptop,North,5,1200
4254,2024-01-02,Monitor,East,5,300
4255,2024-01-02,Printer,Central,3,250
4256,2024-01-02,Monitor,West,5,300
4257,2024-01-02,Laptop,South,4,1200
4258,2024-01-02,Phone,North,2,800
4259,2024-01-02,Speaker,Central,5,120
4260,2024-01-02,Printer,West,5,250
4261,2024-01-02,Phone,Central,1,800
4262,2024-01-02,Speaker,West,5,120
4263,2024-01-02,Printer,West,3,250
4264,2024-01-02,Keyboard,South,5,80
4265,2024-01-02,Keyboard,South,3,80
4266,2024-01-02,Monitor,East,2,300
4267,2024-01-02,Tablet,East,1,600
4268,2024-01-02,Monitor,West,4,300
4269,2024-01-02,Mouse,North,3,40
4270,2024-01-02,Printer,Central,1,250
4271,2024-01-02,Mouse,West,5,40
4272,2024-01-02,Monitor,West,4,300
4273,2024-01-02,Monitor,Central,2,300
4274,2024-01-02,Printer,South,4,250
4275,2024-01-02,Speaker,South,5,120
4276,2024-01-02,Keyboard,East,3,80
4277,2024-01-02,Mouse,North,1,40
4278,2024-01-02,Webcam,West,5,90
4279,2024-01-02,Headphones,Central,4,150
4280,2024-01-02,Monitor,South,4,300
4281,2024-01-02,Laptop,South,1,1200
4282,2024-01-02,Webcam,East,5,90
4283,2024-01-02,Tablet,North,2,600
4284,2024-01-02,Laptop,West,1,1200
4285,2024-01-02,Headphones,North,2,150
4286,2024-01-02,Printer,Central,4,250
4287,2024-01-02,Webcam,East,2,90
4288,2024-01-02,Webcam,Central,2,90
4289,2024-01-02,Keyboard,North,3,80
4290,2024-01-02,Mouse,Central,5,40
4291,2024-01-02,Speaker,North,1,120
4292,2024-01-02,Phone,East,4,800
4293,2024-01-02,Webcam,West,4,90
4294,2024-01-02,Keyboard,West,2,80
4295,2024-01-02,Headphones,Central,5,150
4296,2024-01-02,Phone,South,1,800
4297,2024-01-02,Speaker,Central,3,120
4298,2024-01-02,Tablet,West,3,600
4299,2024-01-02,Tablet,South,5,600
4300,2024-01-02,Speaker,East,1,120
4301,2024-01-02,Monitor,East,4,300
4302,2024-01-02,Mouse,North,5,40
4303,2024-01-02,Printer,Central,5,250
4304,2024-01-02,Printer,West,3,250
4305,2024-01-02,Mouse,West,3,40
4306,2024-01-02,Headphones,South,1,150
4307,2024-01-02,Monitor,West,5,300
4308,2024-01-02,Keyboard,Central,5,80
4309,2024-01-02,Mouse,North,3,40
4310,2024-01-02,Keyboard,South,1,80
4311,2024-01-02,Keyboard,East,4,80
4312,2024-01-02,Tablet,South,2,600
4313,2024-01-02,Keyboard,East,5,80
4314,2024-01-02,Phone,South,3,800
4315,2024-01-02,Headphones,North,2,150
4316,2024-01-02,Printer,Central,2,250
4317,2024-01-02,Laptop,Central,1,1200
4318,2024-01-02,Printer,Central,2,250
4319,2024-01-02,Laptop,West,1,1200
4320,2024-01-02,Mouse,South,3,40
4321,2024-01-02,Speaker,West,4,120
4322,2024-01-02,Printer,South,4,250
4323,2024-01-02,Keyboard,North,1,80
4324,2024-01-02,Tablet,West,4,600
4325,2024-01-02,Keyboard,North,2,80
4326,2024-01-02,Keyboard,North,3,80
4327,2024-01-02,Phone,South,1,800
4328,2024-01-02,Mouse,South,5,40
4329,2024-01-02,Mouse,East,4,40
4330,2024-01-02,Printer,North,3,250
4331,2024-01-02,Laptop,West,1,1200
4332,2024-01-02,Printer,East,2,250
4333,2024-01-02,Printer,North,1,250
4334,2024-01-02,Monitor,South,5,300
4335,2024-01-02,Webcam,South,2,90
4336,2024-01-02,Keyboard,West,2,80
4337,2024-01-02,Tablet,South,4,600
4338,2024-01-02,Keyboard,South,2,80
4339,2024-01-02,Phone,Central,2,800
4340,2024-01-02,Laptop,West,1,1200
4341,2024-01-02,Tablet,Central,5,600
4342,2024-01-02,Monitor,South,1,300
4343,2024-01-02,Webcam,East,5,90
4344,2024-01-02,Webcam,Central,2,90
4345,2024-01-02,Mouse,West,5,40
4346,2024-01-02,Headphones,East,2,150
4347,2024-01-02,Keyboard,West,4,80
4348,2024-01-02,Webcam,Central,3,90
4349,2024-01-02,Printer,West,3,250
4350,2024-01-02,Phone,South,1,800
4351,2024-01-02,Keyboard,West,4,80
4352,2024-01-02,Mouse,South,4,40
4353,2024-01-02,Phone,South,4,800
4354,2024-01-02,Mouse,North,3,40
4355,2024-01-02,Webcam,South,4,90
4356,2024-01-02,Tablet,Central,4,600
4357,2024-01-02,Monitor,North,3,300
4358,2024-01-02,Keyboard,Central,2,80
4359,2024-01-02,Webcam,North,5,90
4360,2024-01-02,Mouse,East,3,40
4361,2024-01-02,Webcam,West,4,90
4362,2024-01-02,Webcam,West,3,90
4363,2024-01-02,Laptop,East,4,1200
4364,2024-01-02,Monitor,East,1,300
4365,2024-01-02,Keyboard,West,4,80
4366,2024-01-02,Monitor,Central,2,300
4367,2024-01-02,Printer,South,1,250
4368,2024-01-02,Speaker,Central,3,120
4369,2024-01-02,Headphones,Central,5,150
4370,2024-01-02,Laptop,North,4,1200
4371,2024-01-02,Phone,East,3,800
4372,2024-01-02,Printer,North,1,250
4373,2024-01-02,Printer,South,3,250
4374,2024-01-02,Printer,South,2,250
4375,2024-01-02,Printer,West,2,250
4376,2024-01-02,Keyboard,South,3,80
4377,2024-01-02,Mouse,West,2,40
4378,2024-01-02,Printer,South,1,250
4379,2024-01-02,Laptop,North,5,1200
4380,2024-01-02,Phone,Central,4,800
4381,2024-01-02,Tablet,North,2,600
4382,2024-01-02,Keyboard,East,1,80
4383,2024-01-02,Monitor,South,1,300
4384,2024-01-02,Keyboard,North,4,80
4385,2024-01-02,Webcam,South,3,90
4386,2024-01-02,Phone,North,1,800
4387,2024-01-02,Printer,West,1,250
4388,2024-01-02,Laptop,Central,5,1200
4389,2024-01-02,Headphones,North,5,150
4390,2024-01-02,Webcam,South,5,90
4391,2024-01-02,Keyboard,East,4,80
4392,2024-01-02,Printer,North,3,250
4393,2024-01-02,Keyboard,West,2,80
4394,2024-01-02,Phone,East,5,800
4395,2024-01-02,Tablet,West,3,600
4396,2024-01-02,Webcam,North,2,90
4397,2024-01-02,Webcam,Central,3,90
4398,2024-01-02,Tablet,East,5,600
4399,2024-01-02,Printer,South,4,250
4400,2024-01-02,Laptop,West,4,1200
4401,2024-01-02,Mouse,Central,1,40
4402,2024-01-02,Tablet,South,5,600
4403,2024-01-02,Laptop,West,2,1200
4404,2024-01-02,Tablet,East,4,600
4405,2024-01-02,Speaker,North,3,120
4406,2024-01-02,Mouse,South,1,40
4407,2024-01-02,Phone,Central,2,800
4408,2024-01-02,Monitor,West,5,300
4409,2024-01-02,Monitor,North,2,300
4410,2024-01-02,Webcam,Central,4,90
4411,2024-01-02,Printer,Central,2,250
4412,2024-01-02,Laptop,West,3,1200
4413,2024-01-02,Webcam,East,3,90
4414,2024-01-02,Headphones,North,3,150
4415,2024-01-02,Speaker,Central,4,120
4416,2024-01-02,Laptop,East,2,1200
4417,2024-01-02,Printer,West,5,250
4418,2024-01-02,Tablet,East,2,600
4419,2024-01-02,Mouse,West,4,40
4420,2024-01-02,Printer,Central,1,250
4421,2024-01-02,Phone,West,1,800
4422,2024-01-02,Webcam,South,1,90
4423,2024-01-02,Headphones,Central,1,150
4424,2024-01-02,Headphones,South,4,150
4425,2024-01-02,Phone,North,4,800
4426,2024-01-02,Tablet,South,5,600
4427,2024-01-02,Tablet,South,5,600
4428,2024-01-02,Webcam,West,1,90
4429,2024-01-02,Keyboard,North,4,80
4430,2024-01-02,Keyboard,East,5,80
4431,2024-01-02,Mouse,Central,3,40
4432,2024-01-02,Speaker,South,2,120
4433,2024-01-02,Keyboard,Central,2,80
4434,2024-01-02,Speaker,East,5,120
4435,2024-01-02,Speaker,East,4,120
4436,2024-01-02,Tablet,South,3,600
4437,2024-01-02,Headphones,South,5,150
4438,2024-01-02,Tablet,North,3,600
4439,2024-01-02,Webcam,South,2,90
4440,2024-01-02,Tablet,North,1,600
4441,2024-01-02,Keyboard,South,2,80
4442,2024-01-02,Phone,Central,4,800
4443,2024-01-02,Mouse,North,1,40
4444,2024-01-02,Speaker,West,5,120
4445,2024-01-02,Headphones,North,3,150
4446,2024-01-02,Printer,South,3,250
4447,2024-01-02,Laptop,South,3,1200
4448,2024-01-02,Keyboard,West,5,80
4449,2024-01-02,Keyboard,East,5,80
4450,2024-01-02,Webcam,East,5,90
4451,2024-01-02,Printer,South,1,250
4452,2024-01-02,Speaker,South,1,120
4453,2024-01-02,Monitor,East,2,300
4454,2024-01-02,Keyboard,Central,1,80
4455,2024-01-02,Headphones,Central,5,150
4456,2024-01-02,Webcam,East,5,90
4457,2024-01-02,Speaker,Central,3,120
4458,2024-01-02,Speaker,West,2,120
4459,2024-01-02,Headphones,North,2,150
4460,2024-01-02,Monitor,North,5,300
4461,2024-01-02,Headphones,South,2,150
4462,2024-01-02,Tablet,North,3,600
4463,2024-01-02,Phone,North,2,800
4464,2024-01-02,Printer,West,4,250
4465,2024-01-02,Tablet,East,3,600
4466,2024-01-02,Printer,North,2,250
4467,2024-01-02,Printer,West,4,250
4468,2024-01-02,Webcam,West,3,90
4469,2024-01-02,Keyboard,Central,3,80
4470,2024-01-02,Printer,North,5,250
4471,2024-01-02,Monitor,South,3,300
4472,2024-01-02,Headphones,West,5,150
4473,2024-01-02,Tablet,West,3,600
4474,2024-01-02,Phone,Central,4,800
4475,2024-01-02,Mouse,South,1,40
4476,2024-01-02,Mouse,West,3,40
4477,2024-01-02,Webcam,South,5,90
4478,2024-01-02,Printer,South,4,250
4479,2024-01-02,Mouse,South,1,40
4480,2024-01-02,Monitor,West,3,300
4481,2024-01-02,Printer,South,1,250
4482,2024-01-02,Speaker,East,3,120
4483,2024-01-02,Phone,East,3,800
4484,2024-01-02,Printer,North,5,250
4485,2024-01-02,Keyboard,North,3,80
4486,2024-01-02,Tablet,West,1,600
4487,2024-01-02,Keyboard,East,1,80
4488,2024-01-02,Speaker,North,4,120
4489,2024-01-02,Speaker,West,4,120
4490,2024-01-02,Headphones,West,5,150
4491,2024-01-02,Phone,North,3,800
4492,2024-01-02,Laptop,Central,2,1200
4493,2024-01-02,Headphones,South,1,150
4494,2024-01-02,Webcam,North,1,90
4495,2024-01-02,Tablet,North,3,600
4496,2024-01-02,Phone,Central,3,800
4497,2024-01-02,Monitor,Central,1,300
4498,2024-01-02,Mouse,East,2,40
4499,2024-01-02,Speaker,East,5,120
4500,2024-01-02,Laptop,West,4,1200
4501,2024-01-02,Laptop,North,2,1200
4502,2024-01-02,Printer,South,3,250
4503,2024-01-02,Phone,South,4,800
4504,2024-01-02,Laptop,East,5,1200
4505,2024-01-02,Monitor,Central,4,300
4506,2024-01-02,Headphones,North,3,150
4507,2024-01-02,Keyboard,Central,3,80
4508,2024-01-02,Phone,East,4,800
4509,2024-01-02,Speaker,North,5,120
4510,2024-01-02,Tablet,North,1,600
4511,2024-01-02,Phone,South,1,800
4512,2024-01-02,Headphones,East,5,150
4513,2024-01-02,Laptop,South,1,1200
4514,2024-01-02,Monitor,East,4,300
4515,2024-01-02,Phone,South,3,800
4516,2024-01-02,Monitor,South,3,300
4517,2024-01-02,Laptop,West,3,1200
4518,2024-01-02,Headphones,East,2,150
4519,2024-01-02,Speaker,East,4,120
4520,2024-01-02,Monitor,South,3,300
4521,2024-01-02,Monitor,South,3,300
4522,2024-01-02,Keyboard,West,3,80
4523,2024-01-02,Phone,West,3,800
4524,2024-01-02,Speaker,East,3,120
4525,2024-01-02,Printer,West,2,250
4526,2024-01-02,Laptop,Central,4,1200
4527,2024-01-02,Headphones,Central,5,150
4528,2024-01-02,Monitor,West,3,300
4529,2024-01-02,Keyboard,South,3,80
4530,2024-01-02,Printer,Central,3,250
4531,2024-01-02,Phone,Central,2,800
4532,2024-01-02,Keyboard,South,4,80
4533,2024-01-02,Keyboard,North,1,80
4534,2024-01-02,Printer,South,4,250
4535,2024-01-02,Headphones,West,5,150
4536,2024-01-02,Mouse,East,5,40
4537,2024-01-02,Webcam,Central,1,90
4538,2024-01-02,Mouse,North,3,40
4539,2024-01-02,Laptop,South,4,1200
4540,2024-01-02,Tablet,East,3,600
4541,2024-01-02,Phone,South,3,800
4542,2024-01-02,Keyboard,South,4,80
4543,2024-01-02,Printer,South,1,250
4544,2024-01-02,Tablet,Central,4,600
4545,2024-01-02,Speaker,Central,4,120
4546,2024-01-02,Webcam,West,2,90
4547,2024-01-02,Keyboard,East,5,80
4548,2024-01-02,Mouse,West,4,40
4549,2024-01-02,Keyboard,North,2,80
4550,2024-01-02,Printer,North,4,250
4551,2024-01-02,Webcam,East,5,90
4552,2024-01-02,Webcam,Central,1,90
4553,2024-01-02,Headphones,Central,2,150
4554,2024-01-02,Keyboard,Central,5,80
4555,2024-01-02,Monitor,Central,2,300
4556,2024-01-02,Headphones,East,1,150
4557,2024-01-02,Phone,East,2,800
4558,2024-01-02,Mouse,West,4,40
4559,2024-01-02,Headphones,West,1,150
4560,2024-01-02,Headphones,South,2,150
4561,2024-01-02,Keyboard,East,1,80
4562,2024-01-02,Headphones,South,2,150
4563,2024-01-02,Webcam,North,2,90
4564,2024-01-02,Headphones,Central,3,150
4565,2024-01-02,Laptop,West,2,1200
4566,2024-01-02,Mouse,North,4,40
4567,2024-01-02,Printer,West,2,250
4568,2024-01-02,Tablet,West,4,600
4569,2024-01-02,Monitor,North,4,300
4570,2024-01-02,Headphones,East,2,150
4571,2024-01-02,Webcam,East,3,90
4572,2024-01-02,Webcam,Central,4,90
4573,2024-01-02,Printer,North,3,250
4574,2024-01-02,Tablet,Central,1,600
4575,2024-01-02,Monitor,Central,2,300
4576,2024-01-02,Monitor,East,3,300
4577,2024-01-02,Mouse,Central,1,40
4578,2024-01-02,Speaker,Central,4,120
4579,2024-01-02,Phone,South,2,800
4580,2024-01-02,Tablet,South,1,600
4581,2024-01-02,Monitor,East,4,300
4582,2024-01-02,Phone,East,4,800
4583,2024-01-02,Headphones,West,2,150
4584,2024-01-02,Keyboard,East,4,80
4585,2024-01-02,Tablet,North,3,600
4586,2024-01-02,Webcam,South,2,90
4587,2024-01-02,Webcam,Central,1,90
4588,2024-01-02,Tablet,North,3,600
4589,2024-01-02,Phone,West,1,800
4590,2024-01-02,Headphones,East,2,150
4591,2024-01-02,Speaker,Central,4,120
4592,2024-01-02,Tablet,North,4,600
4593,2024-01-02,Webcam,West,1,90
4594,2024-01-02,Keyboard,West,3,80
4595,2024-01-02,Phone,Central,4,800
4596,2024-01-02,Printer,East,4,250
4597,2024-01-02,Mouse,Central,3,40
4598,2024-01-02,Phone,South,4,800
4599,2024-01-02,Printer,West,1,250
4600,2024-01-02,Headphones,North,3,150
4601,2024-01-02,Speaker,East,2,120
4602,2024-01-02,Printer,Central,4,250
4603,2024-01-02,Webcam,North,4,90
4604,2024-01-02,Keyboard,North,1,80
4605,2024-01-02,Tablet,West,3,600
4606,2024-01-02,Laptop,Central,3,1200
4607,2024-01-02,Keyboard,West,3,80
4608,2024-01-02,Keyboard,North,5,80
4609,2024-01-02,Keyboard,South,3,80
4610,2024-01-02,Mouse,West,1,40
4611,2024-01-02,Tablet,East,3,600
4612,2024-01-02,Laptop,Central,1,1200
4613,2024-01-02,Mouse,North,5,40
4614,2024-01-02,Webcam,South,2,90
4615,2024-01-02,Phone,Central,1,800
4616,2024-01-02,Headphones,South,4,150
4617,2024-01-02,Webcam,East,3,90
4618,2024-01-02,Tablet,Central,2,600
4619,2024-01-02,Printer,Central,4,250
4620,2024-01-02,Laptop,North,3,1200
4621,2024-01-02,Mouse,North,2,40
4622,2024-01-02,Speaker,North,4,120
4623,2024-01-02,Printer,North,3,250
4624,2024-01-02,Keyboard,West,4,80
4625,2024-01-02,Laptop,South,3,1200
4626,2024-01-02,Phone,West,1,800
4627,2024-01-02,Monitor,Central,3,300
4628,2024-01-02,Keyboard,Central,5,80
4629,2024-01-02,Printer,South,1,250
4630,2024-01-02,Mouse,Central,4,40
4631,2024-01-02,Monitor,West,3,300
4632,2024-01-02,Headphones,East,5,150
4633,2024-01-02,Laptop,Central,4,1200
4634,2024-01-02,Headphones,East,3,150
4635,2024-01-02,Laptop,West,2,1200
4636,2024-01-02,Laptop,West,2,1200
4637,2024-01-02,Keyboard,East,4,80
4638,2024-01-02,Speaker,East,1,120
4639,2024-01-02,Monitor,South,1,300
4640,2024-01-02,Mouse,South,1,40
4641,2024-01-02,Speaker,East,5,120
4642,2024-01-02,Tablet,Central,4,600
4643,2024-01-02,Speaker,East,5,120
4644,2024-01-02,Webcam,West,5,90
4645,2024-01-02,Laptop,East,3,1200
4646,2024-01-02,Mouse,East,4,40
4647,2024-01-02,Headphones,West,4,150
4648,2024-01-02,Monitor,Central,2,300
4649,2024-01-02,Webcam,East,4,90
4650,2024-01-02,Laptop,Central,1,1200
4651,2024-01-02,Tablet,Central,3,600
4652,2024-01-02,Phone,South,5,800
4653,2024-01-02,Mouse,East,3,40
4654,2024-01-02,Mouse,West,4,40
4655,2024-01-02,Laptop,South,5,1200
4656,2024-01-02,Speaker,South,5,120
4657,2024-01-02,Mouse,Central,4,40
