order_id,order_date,product,region,quantity,unit_price
8065,2024-01-03,Speaker,North,1,120
8066,2024-01-03,Printer,Central,5,250
8067,2024-01-03,Speaker,North,1,120
8068,2024-01-03,Keyboard,North,4,80
8069,2024-01-03,Laptop,North,5,1200
8070,2024-01-03,Phone,West,5,800
8071,2024-01-03,Headphones,South,2,150
8072,2024-01-03,Tablet,South,4,600
8073,2024-01-03,Speaker,Central,5,120
8074,2024-01-03,Tablet,Central,1,600
8075,2024-01-03,Webcam,North,5,90
8076,2024-01-03,Mouse,East,5,40
8077,2024-01-03,Phone,Central,4,800
8078,2024-01-03,Tablet,East,4,600
8079,2024-01-03,Monitor,North,1,300
8080,2024-01-03,Laptop,Central,5,1200
8081,2024-01-03,Printer,East,2,250
8082,2024-01-03,Monitor,West,1,300
8083,2024-01-03,Phone,South,4,800
8084,2024-01-03,Phone,North,5,800
8085,2024-01-03,Phone,East,1,800
8086,2024-01-03,Speaker,Central,3,120
8087,2024-01-03,Keyboard,East,5,80
8088,2024-01-03,Headphones,Central,3,150
8089,2024-01-03,Headphones,North,2,150
8090,2024-01-03,Keyboard,North,1,80
8091,2024-01-03,Mouse,South,3,40
8092,2024-01-03,Monitor,East,4,300
8093,2024-01-03,Webcam,North,4,90
8094,2024-01-03,Mouse,West,5,40
8095,2024-01-03,Speaker,Central,3,120
8096,2024-01-03,Keyboard,Central,3,80
8097,2024-01-03,Webcam,West,4,90
8098,2024-01-03,Headphones,North,1,150
8099,2024-01-03,Laptop,Central,2,1200
8100,2024-01-03,Keyboard,North,2,80
8101,2024-01-03,Printer,North,5,250
8102,2024-01-03,Headphones,South,2,150
8103,2024-01-03,Printer,West,5,250
8104,2024-01-03,Keyboard,North,2,80
8105,2024-01-03,Webcam,South,1,90
8106,2024-01-03,Printer,East,5,250
8107,2024-01-03,Phone,West,3,800
8108,2024-01-03,Mouse,South,4,40
8109,2024-01-03,Monitor,East,2,300
8110,2024-01-03,Webcam,East,2,90
8111,2024-01-03,Monitor,East,4,300
8112,2024-01-03,Laptop,North,3,1200
8113,2024-01-03,Phone,South,5,800
8114,2024-01-03,Phone,Central,2,800
8115,2024-01-03,Printer,East,1,250
8116,2024-01-03,Printer,North,4,250
8117,2024-01-03,Phone,South,3,800
8118,2024-01-03,Mouse,Central,1,40
8119,2024-01-03,Keyboard,West,1,80
8120,2024-01-03,Laptop,North,4,1200
8121,2024-01-03,Speaker,South,2,120
8122,2024-01-03,Laptop,East,4,1200
8123,2024-01-03,Webcam,North,1,90
8124,2024-01-03,Phone,South,5,800
8125,2024-01-03,Monitor,Central,2,300
8126,2024-01-03,Tablet,North,1,600
8127,2024-01-03,Phone,South,2,800
8128,2024-01-03,Headphones,Central,4,150
8129,2024-01-03,Phone,East,1,800
8130,2024-01-03,Headphones,North,3,150
8131,2024-01-03,Printer,East,1,250
8132,2024-01-03,Tablet,West,4,600
8133,2024-01-03,Mouse,South,3,40
8134,2024-01-03,Keyboard,West,1,80
8135,2024-01-03,Keyboard,South,2,80
8136,2024-01-03,Tablet,West,2,600
8137,2024-01-03,Keyboard,West,1,80
8138,2024-01-03,Phone,Central,1,800
8139,2024-01-03,Mouse,South,1,40
8140,2024-01-03,Mouse,West,2,40
8141,2024-01-03,Keyboard,West,2,80
8142,2024-01-03,Keyboard,South,3,80
8143,2024-01-03,Printer,West,1,250
8144,2024-01-03,Tablet,West,5,600
8145,2024-01-03,Headphones,South,3,150
8146,2024-01-03,Phone,South,4,800
8147,2024-01-03,Headphones,West,4,150
8148,2024-01-03,Laptop,Central,4,1200
8149,2024-01-03,Webcam,West,3,90
8150,2024-01-03,Webcam,South,2,90
8151,2024-01-03,Keyboard,North,5,80
8152,2024-01-03,Tablet,West,5,600
8153,2024-01-03,Tablet,Central,3,600
8154,2024-01-03,Speaker,East,4,120
8155,2024-01-03,Tablet,North,2,600
8156,2024-01-03,Speaker,North,2,120
8157,2024-01-03,Mouse,North,1,40
8158,2024-01-03,Webcam,North,5,90
8159,2024-01-03,Keyboard,Central,5,80
8160,2024-01-03,Tablet,East,2,600
8161,2024-01-03,Headphones,South,3,150
8162,2024-01-03,Keyboard,South,3,80
8163,2024-01-03,Laptop,East,4,1200
8164,2024-01-03,Webcam,Central,2,90
8165,2024-01-03,Phone,South,1,800
8166,2024-01-03,Mouse,West,3,40
8167,2024-01-03,Speaker,East,2,120
8168,2024-01-03,Mouse,East,5,40
8169,2024-01-03,Headphones,North,4,150
8170,2024-01-03,Keyboard,East,1,80
8171,2024-01-03,Phone,North,5,800
8172,2024-01-03,Tablet,South,5,600
8173,2024-01-03,Printer,North,5,250
8174,2024-01-03,Headphones,West,2,150
8175,2024-01-03,Laptop,West,2,1200
8176,2024-01-03,Keyboard,South,3,80
8177,2024-01-03,Speaker,East,5,120
8178,2024-01-03,Printer,South,1,250
8179,2024-01-03,Printer,Central,3,250
8180,2024-01-03,Speaker,West,5,120
8181,2024-01-03,Laptop,West,4,1200
8182,2024-01-03,Keyboard,North,3,80
8183,2024-01-03,Phone,North,1,800
8184,2024-01-03,Headphones,North,2,150
8185,2024-01-03,Mouse,East,2,40
8186,2024-01-03,Keyboard,North,2,80
8187,2024-01-03,Monitor,North,1,300
8188,2024-01-03,Webcam,North,3,90
8189,2024-01-03,Speaker,Central,4,120
8190,2024-01-03,Laptop,South,4,1200
8191,2024-01-03,Headphones,North,5,150
8192,2024-01-03,Webcam,North,1,90
8193,2024-01-03,Monitor,South,1,300
8194,2024-01-03,Monitor,North,5,300
8195,2024-01-03,Tablet,Central,5,600
8196,2024-01-03,Speaker,Central,1,120
8197,2024-01-03,Phone,North,3,800
8198,2024-01-03,Laptop,North,2,1200
8199,2024-01-03,Keyboard,West,1,80
8200,2024-01-03,Monitor,North,4,300
8201,2024-01-03,Phone,Central,4,800
8202,2024-01-03,Printer,West,1,250
8203,2024-01-03,Phone,West,2,800
8204,2024-01-03,Mouse,Central,1,40
8205,2024-01-03,Printer,East,1,250
8206,2024-01-03,Speaker,East,4,120
8207,2024-01-03,Printer,East,3,250
8208,2024-01-03,Laptop,North,1,1200
8209,2024-01-03,Monitor,West,3,300
8210,2024-01-03,Monitor,East,5,300
8211,2024-01-03,Headphones,North,1,150
8212,2024-01-03,Tablet,South,5,600
8213,2024-01-03,Printer,West,5,250
8214,2024-01-03,Laptop,West,2,1200
8215,2024-01-03,Tablet,Central,1,600
8216,2024-01-03,Monitor,West,1,300
8217,2024-01-03,Webcam,North,4,90
8218,2024-01-03,Laptop,Central,5,1200
8219,2024-01-03,Phone,Central,4,800
8220,2024-01-03,Headphones,South,2,150
8221,2024-01-03,Speaker,Central,4,120
8222,2024-01-03,Keyboard,West,4,80
8223,2024-01-03,Phone,Central,2,800
8224,2024-01-03,Tablet,East,2,600
8225,2024-01-03,Laptop,West,4,1200
8226,2024-01-03,Printer,North,1,250
8227,2024-01-03,Headphones,East,5,150
8228,2024-01-03,Laptop,Central,3,1200
8229,2024-01-03,Mouse,West,5,40
8230,2024-01-03,Laptop,North,2,1200
8231,2024-01-03,Keyboard,East,2,80
8232,2024-01-03,Headphones,South,4,150
8233,2024-01-03,Headphones,South,1,150
8234,2024-01-03,Webcam,Central,1,90
8235,2024-01-03,Webcam,Central,4,90
8236,2024-01-03,Printer,East,4,250
8237,2024-01-03,Keyboard,West,4,80
8238,2024-01-03,Laptop,West,4,1200
8239,2024-01-03,Mouse,North,4,40
8240,2024-01-03,Speaker,North,2,120
8241,2024-01-03,Speaker,East,2,120
8242,2024-01-03,Phone,East,1,800
8243,2024-01-03,Phone,West,3,800
8244,2024-01-03,Headphones,West,1,150
8245,2024-01-03,Laptop,West,1,1200
8246,2024-01-03,Monitor,South,3,300
8247,2024-01-03,Laptop,Central,3,1200
8248,2024-01-03,Headphones,East,2,150
8249,2024-01-03,Phone,Central,5,800
8250,2024-01-03,Monitor,Central,2,300
8251,2024-01-03,Keyboard,Central,3,80
8252,2024-01-03,Printer,North,2,250
8253,2024-01-03,Laptop,North,3,1200
8254,2024-01-03,Phone,West,5,800
8255,2024-01-03,Phone,North,3,800
8256,2024-01-03,Monitor,North,2,300
8257,2024-01-03,Phone,East,1,800
8258,2024-01-03,Webcam,West,3,90
8259,2024-01-03,Printer,West,3,250
8260,2024-01-03,Webcam,South,2,90
8261,2024-01-03,Speaker,East,2,120
8262,2024-01-03,Keyboard,Central,1,80
8263,2024-01-03,Phone,North,3,800
8264,2024-01-03,Laptop,North,3,1200
8265,2024-01-03,Tablet,West,3,600
8266,2024-01-03,Headphones,West,5,150
8267,2024-01-03,Speaker,West,1,120
8268,2024-01-03,Mouse,West,2,40
8269,2024-01-03,Printer,East,3,250
8270,2024-01-03,Phone,South,5,800
8271,2024-01-03,Phone,West,4,800
8272,2024-01-03,Mouse,North,2,40
8273,2024-01-03,Monitor,Central,3,300
8274,2024-01-03,Speaker,West,5,120
8275,2024-01-03,Phone,East,3,800
8276,2024-01-03,Keyboard,South,4,80
8277,2024-01-03,Laptop,Central,4,1200
8278,2024-01-03,Headphones,South,4,150
8279,2024-01-03,Laptop,South,3,1200
8280,2024-01-03,Keyboard,West,3,80
8281,2024-01-03,Keyboard,West,4,80
8282,2024-01-03,Tablet,South,1,600
8283,2024-01-03,Mouse,North,4,40
8284,2024-01-03,Phone,North,4,800
8285,2024-01-03,Monitor,North,5,300
8286,2024-01-03,Tablet,North,3,600
8287,2024-01-03,Webcam,East,4,90
8288,2024-01-03,Printer,South,4,250
8289,2024-01-03,Laptop,South,1,1200
8290,2024-01-03,Tablet,East,3,600
8291,2024-01-03,Monitor,Central,1,300
8292,2024-01-03,Headphones,West,3,150
8293,2024-01-03,Phone,East,5,800
8294,2024-01-03,Mouse,West,2,40
8295,2024-01-03,Webcam,North,2,90
8296,2024-01-03,Speaker,South,3,120
8297,2024-01-03,Keyboard,West,5,80
8298,2024-01-03,Webcam,South,4,90
8299,2024-01-03,Headphones,Central,5,150
8300,2024-01-03,Keyboard,North,4,80
8301,2024-01-03,Webcam,West,3,90
8302,2024-01-03,Headphones,North,4,150
8303,2024-01-03,Webcam,South,2,90
8304,2024-01-03,Tablet,North,2,600
8305,2024-01-03,Mouse,South,5,40
8306,2024-01-03,Webcam,West,4,90
8307,2024-01-03,Headphones,East,5,150
8308,2024-01-03,Headphones,South,5,150
8309,2024-01-03,Webcam,Central,4,90
8310,2024-01-03,Speaker,North,4,120
8311,2024-01-03,Laptop,East,5,1200
8312,2024-01-03,Printer,West,5,250
8313,2024-01-03,Monitor,South,1,300
8314,2024-01-03,Mouse,East,2,40
8315,2024-01-03,Keyboard,North,3,80
8316,2024-01-03,Laptop,Central,5,1200
8317,2024-01-03,Headphones,West,2,150
8318,2024-01-03,Speaker,West,1,120
8319,2024-01-03,Mouse,Central,4,40
8320,2024-01-03,Webcam,East,1,90
8321,2024-01-03,Mouse,South,3,40
8322,2024-01-03,Webcam,West,1,90
8323,2024-01-03,Tablet,Central,5,600
8324,2024-01-03,Tablet,West,3,600
8325,2024-01-03,Mouse,East,2,40
8326,2024-01-03,Webcam,North,5,90
8327,2024-01-03,Laptop,South,5,1200
8328,2024-01-03,Keyboard,South,2,80
8329,2024-01-03,Tablet,South,4,600
8330,2024-01-03,Headphones,West,2,150
8331,2024-01-03,Headphones,North,2,150
8332,2024-01-03,Headphones,South,4,150
8333,2024-01-03,Phone,North,1,800
8334,2024-01-03,Tablet,East,4,600
8335,2024-01-03,Webcam,Central,1,90
8336,2024-01-03,Tablet,North,4,600
8337,2024-01-03,Headphones,North,3,150
8338,2024-01-03,Headphones,Central,5,150
8339,2024-01-03,Mouse,North,3,40
8340,2024-01-03,Keyboard,Central,4,80
8341,2024-01-03,Speaker,Central,2,120
8342,2024-01-03,Laptop,East,2,1200
8343,2024-01-03,Phone,West,5,800
8344,2024-01-03,Laptop,South,5,1200
8345,2024-01-03,Headphones,South,1,150
8346,2024-01-03,Headphones,West,5,150
8347,2024-01-03,Printer,North,1,250
8348,2024-01-03,Keyboard,South,4,80
8349,2024-01-03,Keyboard,West,1,80
8350,2024-01-03,Laptop,West,5,1200
8351,2024-01-03,Laptop,North,4,1200
8352,2024-01-03,Tablet,North,2,600
8353,2024-01-03,Phone,West,2,800
8354,2024-01-03,Tablet,North,3,600
8355,2024-01-03,Laptop,North,3,1200
8356,2024-01-03,Speaker,South,2,120
8357,2024-01-03,Headphones,West,4,150
8358,2024-01-03,Headphones,East,3,150
8359,2024-01-03,Webcam,Central,2,90
8360,2024-01-03,Phone,West,2,800
8361,2024-01-03,Speaker,East,4,120
8362,2024-01-03,Webcam,South,5,90
8363,2024-01-03,Laptop,Central,2,1200
8364,2024-01-03,Speaker,North,4,120
8365,2024-01-03,Mouse,East,1,40
8366,2024-01-03,Headphones,East,5,150
8367,2024-01-03,Speaker,Central,3,120
8368,2024-01-03,Phone,Central,2,800
8369,2024-01-03,Speaker,South,2,120
8370,2024-01-03,Tablet,South,4,600
8371,2024-01-03,Headphones,Central,1,150
8372,2024-01-03,Headphones,Central,1,150
8373,2024-01-03,Webcam,South,3,90
8374,2024-01-03,Laptop,East,5,1200
8375,2024-01-03,Webcam,North,2,90
8376,2024-01-03,Webcam,West,4,90
8377,2024-01-03,Webcam,East,2,90
8378,2024-01-03,Tablet,South,5,600
8379,2024-01-03,Keyboard,East,2,80
8380,2024-01-03,Speaker,West,3,120
8381,2024-01-03,Speaker,Central,3,120
8382,2024-01-03,Laptop,West,1,1200
8383,2024-01-03,Printer,Central,4,250
8384,2024-01-03,Keyboard,North,4,80
8385,2024-01-03,Tablet,East,4,600
8386,2024-01-03,Laptop,South,1,1200
8387,2024-01-03,Printer,North,1,250
8388,2024-01-03,Speaker,South,5,120
8389,2024-01-03,Laptop,South,2,1200
8390,2024-01-03,Phone,East,3,800
8391,2024-01-03,Monitor,Central,1,300
8392,2024-01-03,Keyboard,East,5,80
8393,2024-01-03,Speaker,North,5,120
8394,2024-01-03,Monitor,South,2,300
8395,2024-01-03,Mouse,South,2,40
8396,2024-01-03,Monitor,South,1,300
8397,2024-01-03,Headphones,South,3,150
8398,2024-01-03,Phone,North,2,800
8399,2024-01-03,Mouse,East,3,40
8400,2024-01-03,Laptop,North,5,1200
8401,2024-01-03,Monitor,East,3,300
8402,2024-01-03,Mouse,North,2,40
8403,2024-01-03,Webcam,Central,5,90
8404,2024-01-03,Printer,Central,3,250
8405,2024-01-03,Monitor,Central,2,300
8406,2024-01-03,Monitor,South,2,300
8407,2024-01-03,Keyboard,South,4,80
8408,2024-01-03,Headphones,Central,4,150
8409,2024-01-03,Headphones,North,5,150
8410,2024-01-03,Laptop,East,5,1200
8411,2024-01-03,Printer,South,1,250
8412,2024-01-03,Headphones,East,3,150
8413,2024-01-03,Phone,South,5,800
8414,2024-01-03,Laptop,West,3,1200
8415,2024-01-03,Speaker,West,3,120
8416,2024-01-03,Speaker,Central,5,120
8417,2024-01-03,Headphones,North,1,150
8418,2024-01-03,Headphones,South,4,150
8419,2024-01-03,Webcam,South,1,90
8420,2024-01-03,Tablet,West,3,600
8421,2024-01-03,Speaker,East,3,120
8422,2024-01-03,Headphones,North,1,150
8423,2024-01-03,Webcam,South,5,90
8424,2024-01-03,Keyboard,North,5,80
8425,2024-01-03,Monitor,West,3,300
8426,2024-01-03,Speaker,North,5,120
8427,2024-01-03,Headphones,South,4,150
8428,2024-01-03,Tablet,North,2,600
8429,2024-01-03,Phone,West,3,800
8430,2024-01-03,Monitor,West,2,300
8431,2024-01-03,Webcam,East,4,90
8432,2024-01-03,Mouse,South,5,40
8433,2024-01-03,Webcam,East,4,90
8434,2024-01-03,Phone,South,1,800
8435,2024-01-03,Speaker,West,1,120
8436,2024-01-03,Tablet,South,1,600
8437,2024-01-03,Laptop,Central,5,1200
8438,2024-01-03,Headphones,Central,3,150
8439,2024-01-03,Mouse,South,3,40
8440,2024-01-03,Laptop,South,2,1200
8441,2024-01-03,Phone,North,3,800
8442,2024-01-03,Monitor,East,3,300
8443,2024-01-03,Laptop,East,1,1200
8444,2024-01-03,Keyboard,South,2,80
8445,2024-01-03,Phone,Central,1,800
8446,2024-01-03,Keyboard,South,1,80
8447,2024-01-03,Printer,West,4,250
8448,2024-01-03,Speaker,West,2,120
8449,2024-01-03,Keyboard,West,5,80
8450,2024-01-03,Headphones,East,3,150
8451,2024-01-03,Headphones,South,1,150
8452,2024-01-03,Printer,Central,2,250
8453,2024-01-03,Keyboard,East,5,80
8454,2024-01-03,Phone,Central,2,800
8455,2024-01-03,Laptop,East,5,1200
8456,2024-01-03,Tablet,West,1,600
8457,2024-01-03,Webcam,West,4,90
8458,2024-01-03,Speaker,South,2,120
8459,2024-01-03,Monitor,South,5,300
8460,2024-01-03,Speaker,Central,4,120
8461,2024-01-03,Mouse,North,3,40
8462,2024-01-03,Speaker,North,2,120
8463,2024-01-03,Mouse,West,5,40
8464,2024-01-03,Keyboard,West,3,80
8465,2024-01-03,Laptop,Central,3,1200
8466,2024-01-03,Printer,East,5,250
8467,2024-01-03,Printer,South,5,250
8468,2024-01-03,Headphones,East,4,150
8469,2024-01-03,Tablet,South,4,600
8470,2024-01-03,Headphones,North,5,150
8471,2024-01-03,Keyboard,West,4,80
8472,2024-01-03,Headphones,Central,2,150
8473,2024-01-03,Mouse,East,2,40
8474,2024-01-03,Mouse,East,1,40
8475,2024-01-03,Speaker,West,2,120
8476,2024-01-03,Printer,South,2,250
8477,2024-01-03,Headphones,East,1,150
8478,2024-01-03,Phone,Central,2,800
8479,2024-01-03,Mouse,West,2,40
8480,2024-01-03,Keyboard,West,2,80
8481,2024-01-03,Printer,West,2,250
8482,2024-01-03,Speaker,East,2,120
8483,2024-01-03,Laptop,North,2,1200
8484,2024-01-03,Headphones,South,3,150
8485,2024-01-03,Phone,East,5,800
8486,2024-01-03,Speaker,South,5,120
8487,2024-01-03,Laptop,North,5,1200
8488,2024-01-03,Webcam,West,2,90
8489,2024-01-03,Tablet,North,2,600
8490,2024-01-03,Webcam,West,1,90
8491,2024-01-03,Keyboard,East,1,80
8492,2024-01-03,Speaker,East,4,120
8493,2024-01-03,Monitor,South,1,300
8494,2024-01-03,Tablet,East,1,600
8495,2024-01-03,Laptop,South,5,1200
8496,2024-01-03,Phone,North,1,800
8497,2024-01-03,Speaker,South,2,120
8498,2024-01-03,Mouse,South,5,40
8499,2024-01-03,Speaker,South,2,120
8500,2024-01-03,Headphones,East,4,150
8501,2024-01-03,Phone,North,5,800
8502,2024-01-03,Monitor,West,1,300
8503,2024-01-03,Laptop,West,1,1200
8504,2024-01-03,Printer,South,4,250
8505,2024-01-03,Tablet,North,3,600
8506,2024-01-03,Webcam,East,4,90
8507,2024-01-03,Phone,West,1,800
8508,2024-01-03,Tablet,West,2,600
8509,2024-01-03,Webcam,East,2,90
8510,2024-01-03,Printer,East,1,250
8511,2024-01-03,Laptop,Central,3,1200
8512,2024-01-03,Monitor,West,2,300
8513,2024-01-03,Monitor,East,4,300
8514,2024-01-03,Phone,West,4,800
8515,2024-01-03,Headphones,South,1,150
8516,2024-01-03,Monitor,South,4,300
8517,2024-01-03,Phone,North,5,800
8518,2024-01-03,Keyboard,East,1,80
8519,2024-01-03,Webcam,East,2,90
8520,2024-01-03,Monitor,North,4,300
8521,2024-01-03,Mouse,East,3,40
8522,2024-01-03,Phone,South,4,800
8523,2024-01-03,Headphones,West,4,150
8524,2024-01-03,Webcam,Central,3,90
8525,2024-01-03,Tablet,West,1,600
8526,2024-01-03,Webcam,South,3,90
8527,2024-01-03,Speaker,East,2,120
8528,2024-01-03,Speaker,North,3,120
8529,2024-01-03,Webcam,North,4,90
8530,2024-01-03,Mouse,East,1,40
8531,2024-01-03,Printer,Central,4,250
8532,2024-01-03,Laptop,North,4,1200
8533,2024-01-03,Speaker,Central,5,120
8534,2024-01-03,Monitor,South,3,300
8535,2024-01-03,Headphones,North,2,150
8536,2024-01-03,Keyboard,Central,2,80
8537,2024-01-03,Tablet,East,3,600
8538,2024-01-03,Keyboard,North,4,80
8539,2024-01-03,Headphones,South,3,150
8540,2024-01-03,Mouse,West,3,40
8541,2024-01-03,Monitor,Central,4,300
8542,2024-01-03,Speaker,East,4,120
8543,2024-01-03,Speaker,North,2,120
8544,2024-01-03,Mouse,East,5,40
8545,2024-01-03,Mouse,South,4,40
8546,2024-01-03,Headphones,West,5,150
8547,2024-01-03,Speaker,North,3,120
8548,2024-01-03,Tablet,South,2,600
8549,2024-01-03,Printer,West,3,250
8550,2024-01-03,Phone,North,1,800
8551,2024-01-03,Speaker,East,2,120
8552,2024-01-03,Printer,East,3,250
8553,2024-01-03,Tablet,East,2,600
8554,2024-01-03,Phone,West,3,800
8555,2024-01-03,Monitor,East,5,300
8556,2024-01-03,Speaker,North,1,120
8557,2024-01-03,Speaker,South,4,120
8558,2024-01-03,Printer,North,3,250
8559,2024-01-03,Webcam,North,3,90
8560,2024-01-03,Tablet,West,1,600
8561,2024-01-03,Keyboard,South,4,80
8562,2024-01-03,Printer,Central,3,250
8563,2024-01-03,Keyboard,South,4,80
8564,2024-01-03,Laptop,West,4,1200
8565,2024-01-03,Phone,Central,4,800
8566,2024-01-03,Mouse,West,3,40
8567,2024-01-03,Webcam,West,2,90
8568,2024-01-03,Webcam,South,4,90
8569,2024-01-03,Printer,North,3,250
8570,2024-01-03,Keyboard,North,5,80
8571,2024-01-03,Mouse,Central,5,40
8572,2024-01-03,Speaker,North,1,120
8573,2024-01-03,Headphones,West,4,150
8574,2024-01-03,Headphones,Central,1,150
8575,2024-01-03,Laptop,Central,3,1200
8576,2024-01-03,Mouse,North,4,40
8577,2024-01-03,Printer,West,1,250
8578,2024-01-03,Keyboard,South,3,80
8579,2024-01-03,Webcam,West,1,90
8580,2024-01-03,Mouse,North,2,40
8581,2024-01-03,Monitor,West,3,300
8582,2024-01-03,Webcam,Central,5,90
8583,2024-01-03,Monitor,South,1,300
8584,2024-01-03,Webcam,West,4,90
8585,2024-01-03,Monitor,North,4,300
8586,2024-01-03,Tablet,North,5,600
8587,2024-01-03,Headphones,South,2,150
8588,2024-01-03,Webcam,West,4,90
8589,2024-01-03,Speaker,East,1,120
8590,2024-01-03,Speaker,North,5,120
8591,2024-01-03,Tablet,Central,5,600
8592,2024-01-03,Webcam,East,2,90
8593,2024-01-03,Printer,East,5,250
8594,2024-01-03,Laptop,West,4,1200
8595,2024-01-03,Monitor,Central,4,300
8596,2024-01-03,Monitor,East,2,300
8597,2024-01-03,Printer,Central,5,250
8598,2024-01-03,Tablet,West,1,600
8599,2024-01-03,Mouse,East,1,40
8600,2024-01-03,Keyboard,Central,2,80
8601,2024-01-03,Headphones,North,4,150
8602,2024-01-03,Laptop,East,5,1200
8603,2024-01-03,Webcam,North,5,90
8604,2024-01-03,Webcam,West,1,90
8605,2024-01-03,Webcam,West,2,90
8606,2024-01-03,Headphones,North,1,150
8607,2024-01-03,Webcam,South,5,90
8608,2024-01-03,Laptop,West,2,1200
8609,2024-01-03,Speaker,Central,2,120
8610,2024-01-03,Printer,Central,1,250
8611,2024-01-03,Speaker,Central,2,120
8612,2024-01-03,Tablet,North,5,600
8613,2024-01-03,Headphones,West,3,150
8614,2024-01-03,Monitor,South,4,300
8615,2024-01-03,Phone,West,1,800
8616,2024-01-03,Printer,West,3,250
8617,2024-01-03,Speaker,East,2,120
8618,2024-01-03,Webcam,Central,3,90
8619,2024-01-03,Headphones,North,2,150
8620,2024-01-03,Speaker,Central,2,120
8621,2024-01-03,Phone,South,3,800
8622,2024-01-03,Keyboard,Central,1,80
8623,2024-01-03,Phone,East,3,800
8624,2024-01-03,Speaker,Central,4,120
8625,2024-01-03,Tablet,North,4,600
8626,2024-01-03,Speaker,South,1,120
8627,2024-01-03,Speaker,East,5,120
8628,2024-01-03,Tablet,South,1,600
8629,2024-01-03,Mouse,East,5,40
8630,2024-01-03,Printer,South,3,250
8631,2024-01-03,Monitor,Central,5,300
8632,2024-01-03,Keyboard,South,1,80
8633,2024-01-03,Headphones,North,4,150
8634,2024-01-03,Printer,North,4,250
8635,2024-01-03,Tablet,Central,1,600
8636,2024-01-03,Webcam,West,3,90
8637,2024-01-03,Monitor,North,3,300
8638,2024-01-03,Printer,Central,1,250
8639,2024-01-03,Phone,West,3,800
8640,2024-01-03,Speaker,South,5,120
8641,2024-01-03,Phone,East,1,800
8642,2024-01-03,Monitor,West,1,300
8643,2024-01-03,Phone,West,1,800
8644,2024-01-03,Speaker,South,4,120
8645,2024-01-03,Keyboard,North,4,80
8646,2024-01-03,Laptop,South,1,1200
8647,2024-01-03,Printer,Central,1,250
8648,2024-01-03,Printer,North,4,250
8649,2024-01-03,Headphones,West,2,150
8650,2024-01-03,Printer,South,5,250
8651,2024-01-03,Webcam,Central,2,90
8652,2024-01-03,Keyboard,East,5,80
8653,2024-01-03,Mouse,North,1,40
8654,2024-01-03,Tablet,South,5,600
8655,2024-01-03,Printer,Central,3,250
8656,2024-01-03,Speaker,South,4,120
8657,2024-01-03,Keyboard,North,1,80
8658,2024-01-03,Webcam,Central,1,90
